
id,socialId,name,registerId,represent,type,builtTime,regAmount,checkTime,regLocate,state,locate,busScope
81	,913475109JMDWXEHKG	,六盘水市辉艾专业服务两合公司	,832816545706933	,谢琴	,两合公司	,20140125	,1009.29	,20160713	,六盘水市市场监督管理局	,存续	,六盘水市	,不干胶制品，广告材料，印刷出版物，音像制品及电子读物，广播，电视节目，排版，制版设备，印刷设备，二手印刷设备，印刷出版服，媒体和传播，培训，物业管理	
82	,910378333DEEUJ0DD0	,吉安市泰威玩具礼品股份有限公司	,226588363412934	,孙仁茜	,股份有限公司	,20060403	,1678.22	,20141117	,吉安市市场监督管理局	,存续	,吉安市	,木制玩具，塑料玩具，填充，绒毛玩具，电子玩具，电动玩具，玩具珠，球，娃娃，玩具车，玩具枪，模型玩具，益智玩具	
83	,91218360WABR5BGY9H	,三门峡市优斯农林牧渔股份有限公司	,887895598224848	,离宇珊	,股份有限公司	,19960624	,535.87	,20160115	,三门峡市市场监督管理局	,存续	,三门峡市	,粮食、豆类，蔬菜及制品，水果及制品，坚果，杂果，干果，咖啡，可可及制品，棉类，麻类，含油子仁，果仁，籽，食用菌，烟草，花木，竹木，藤苇，干草，木炭，植物提取物，动物提取物，动植物油，动植物种苗，家禽，	
84	,91158878ATEMWUBWA4	,大庆市宏频农林牧渔股份有限公司	,907691568166890	,全无琴	,股份有限公司	,20020611	,920.53	,20120929	,大庆市市场监督管理局	,存续	,大庆市	,粮食、豆类，蔬菜及制品，水果及制品，坚果，杂果，干果，咖啡，可可及制品，棉类，麻类，含油子仁，果仁，籽，食用菌，烟草，花木，竹木，藤苇，干草，木炭，植物提取物，动物提取物，动植物油，动植物种苗，家禽，	
85	,91854979E6TKYFAT0X	,威海市百霸建筑建材股份有限公司	,120552285077667	,辕令金倩	,股份有限公司	,20110104	,1090.17	,20160307	,威海市市场监督管理局	,存续	,威海市	,市政道路建设，市政公用设施建设，自来水输水工程，集中供暖、供热、供气工程，文教、卫生、体育、音乐等公益设施建设，纪念性建筑设施建设，各类建筑工程，木材板材，石材石料，水泥及制品，石灰，石膏，混凝土	
86	,91633619XQCFFEY7HM	,佳木斯市欣茂机械机电有限责任公司	,907703371733009	,舌微卡政	,有限责任公司	,20180126	,1987.77	,20120929	,佳木斯市市场监督管理局	,存续	,佳木斯市	,仪器，仪表，行业专用机械及设备，磨具，磨料，通用零部件，焊接、切割设备与材料，五金工具，气动工具，电动工具，减速机，变速机，泵及真空设备	
87	,91029590LGA6YYL7BH	,泰州市凤火玩具礼品股份两合公司	,737024887505759	,成颖	,股份两合公司	,19910220	,1333.81	,20150904	,泰州市市场监督管理局	,存续	,泰州市	,木制玩具，塑料玩具，填充，绒毛玩具，电子玩具，电动玩具，玩具珠，球，娃娃，玩具车，玩具枪，模型玩具，益智玩具	
88	,9169692642WMUDWNNU	,淮北市验识建筑建材两合公司	,624813400048070	,禄轮	,两合公司	,19990824	,644.76	,20210512	,淮北市市场监督管理局	,存续	,淮北市	,市政道路建设，市政公用设施建设，自来水输水工程，集中供暖、供热、供气工程，文教、卫生、体育、音乐等公益设施建设，纪念性建筑设施建设，各类建筑工程，木材板材，石材石料，水泥及制品，石灰，石膏，混凝土	
89	,91859021B9NUDQDCP6	,昆明市京达服装纺织两合公司	,833676441635337	,吴壮	,两合公司	,19960609	,2022.95	,20180308	,昆明市市场监督管理局	,存续	,昆明市	,服饰，服装辅料，帽子，领带，围巾，头巾，手套，袜子，鞋及鞋材，针织服装，梭织服装，品牌服装，男装，女装，婴儿服装，儿童服装	
90	,914236675WETBBH5C3	,烟台市淮玥石油化工股份有限公司	,593789174524371	,盛义生	,股份有限公司	,20040625	,356.42	,20170716	,烟台市市场监督管理局	,存续	,烟台市	,无机化工原料，有机化工原料，树脂，其他聚合物，化学纤维，食品添加剂，饲料添加剂，化学试剂，催化剂及化学助剂，日用化学品，香料，香精，染料，颜料，涂料，胶粘剂，火工产品，油墨，塑料及制品，橡胶及制品，	
91	,91465558J7L6TTE003	,铜陵市振网家居用品两合公司	,575453861920237	,琴弘	,两合公司	,20190529	,168.82	,20190829	,铜陵市市场监督管理局	,存续	,铜陵市	,家用电器，家用电脑，家用空调，家用电视机，净水器，饮水机，榨汁机，搅拌机，咖啡机，豆浆机，电热壶，电热杯	
92	,917887263M3RMHCQAP	,丹东市光皇千水利水电股份有限公司	,664371677165646	,莘思	,股份有限公司	,20050417	,1136.95	,20211215	,丹东市市场监督管理局	,存续	,丹东市	,水利、火力发电设备，水利、防洪工程及用品，河道疏浚工程，大坝、水库、闸门、泻洪工程，农田水利工程，江河、湖泊治理工程，电力工程，电力、太阳能及再生能源，其他水利水电设备，其他水利水电设施	
93	,911515625EEXUQWW5Q	,丽水市名超电子电工无限责任公司	,941752702041296	,佴孝勤	,无限责任公司	,20010725	,235.96	,20190309	,丽水市市场监督管理局	,存续	,丽水市	,磁性材料，半导体材料，绝缘材料，电工陶瓷材料，电子元器件、组件，电池，照明与灯具，插头，插座，充电器，电动机	
94	,918628497C9XHCQXKJ	,池州市林翰农林牧渔股份两合公司	,203464254997089	,隆博	,股份两合公司	,20180317	,764.61	,20130314	,池州市市场监督管理局	,存续	,池州市	,粮食、豆类，蔬菜及制品，水果及制品，坚果，杂果，干果，咖啡，可可及制品，棉类，麻类，含油子仁，果仁，籽，食用菌，烟草，花木，竹木，藤苇，干草，木炭，植物提取物，动物提取物，动植物油，动植物种苗，家禽，	
95	,919234735KU6MRCHM1	,石嘴山市玉回建筑建材股份两合公司	,967871063818015	,舒宜	,股份两合公司	,20070504	,413.43	,20140613	,石嘴山市市场监督管理局	,存续	,石嘴山市	,市政道路建设，市政公用设施建设，自来水输水工程，集中供暖、供热、供气工程，文教、卫生、体育、音乐等公益设施建设，纪念性建筑设施建设，各类建筑工程，木材板材，石材石料，水泥及制品，石灰，石膏，混凝土	
96	,914019343Q7E34X9EQ	,昭通市高生冶金矿产有限责任公司	,303305366252273	,佟贝斌	,有限责任公司	,20181014	,917.67	,20210828	,昭通市市场监督管理局	,存续	,昭通市	,金属矿产，有色金属，有色金属制品，有色金属合金，有色金属合金制品，稀土及稀土制品，黑色金属及制品，铁合金及制品，钢铁及制品，铸锻件，金属丝网，粉末冶金，磁性材料，废金属，非金属矿产	
97	,91986178984FUWCYH7	,鸡西市长永成石油化工有限责任公司	,834873022696550	,楚雅	,有限责任公司	,19961004	,782.51	,20220928	,鸡西市市场监督管理局	,存续	,鸡西市	,无机化工原料，有机化工原料，树脂，其他聚合物，化学纤维，食品添加剂，饲料添加剂，化学试剂，催化剂及化学助剂，日用化学品，香料，香精，染料，颜料，涂料，胶粘剂，火工产品，油墨，塑料及制品，橡胶及制品，	
98	,914096695AKENJU1PU	,吐鲁番市普宸信息产业两合公司	,942413255958426	,宁友会	,两合公司	,20070627	,120.3	,20161018	,吐鲁番市市场监督管理局	,存续	,吐鲁番市	,计算机，消耗品，插卡类，主机配件，电脑外设，机箱，UPS与电源，网络设备，配件，电脑，电子记事簿，笔记本电脑，服务器，工作站，二手电脑及用品	
99	,9177724696CH5R5FXQ	,永州市正泽兴办公股份两合公司	,966632324259232	,福忠裕	,股份两合公司	,20010102	,382.33	,20121112	,永州市市场监督管理局	,存续	,永州市	,办公木制品，其他材料办公家具，医用家具，剧场桌椅，影院桌椅，实验室家具，校园桌椅，保险柜，档案柜，密集架，其他办公家具	
100	,91554115HBTUC23B6W	,衡阳市阳祥家居用品有限责任公司	,546334988666519	,鞠器滢	,有限责任公司	,20000422	,1192.16	,20210514	,衡阳市市场监督管理局	,存续	,衡阳市	,家用电器，家用电脑，家用空调，家用电视机，净水器，饮水机，榨汁机，搅拌机，咖啡机，豆浆机，电热壶，电热杯	
101	,916933457MYGJQM0B9	,铜陵市复庆家居用品有限责任公司	,439378107275670	,殴上琬	,有限责任公司	,20060130	,384.74	,20150216	,铜陵市市场监督管理局	,存续	,铜陵市	,家用电器，家用电脑，家用空调，家用电视机，净水器，饮水机，榨汁机，搅拌机，咖啡机，豆浆机，电热壶，电热杯	
102	,91715164J51PFL1N3C	,荆门市渝亦冶金矿产两合公司	,589228297049648	,方钧	,两合公司	,20110705	,786.68	,20200615	,荆门市市场监督管理局	,存续	,荆门市	,金属矿产，有色金属，有色金属制品，有色金属合金，有色金属合金制品，稀土及稀土制品，黑色金属及制品，铁合金及制品，钢铁及制品，铸锻件，金属丝网，粉末冶金，磁性材料，废金属，非金属矿产	
103	,91541703W7UTKYU8A9	,伊春市庆灿水利水电股份有限公司	,957251180588613	,蔚九谦	,股份有限公司	,20200820	,1209.42	,20170321	,伊春市市场监督管理局	,存续	,伊春市	,水利、火力发电设备，水利、防洪工程及用品，河道疏浚工程，大坝、水库、闸门、泻洪工程，农田水利工程，江河、湖泊治理工程，电力工程，电力、太阳能及再生能源，其他水利水电设备，其他水利水电设施	
104	,9178315723ET8J3WWL	,济南市特畅玩具礼品股份有限公司	,394923245985395	,单义君	,股份有限公司	,20140509	,990.84	,20210712	,济南市市场监督管理局	,存续	,济南市	,木制玩具，塑料玩具，填充，绒毛玩具，电子玩具，电动玩具，玩具珠，球，娃娃，玩具车，玩具枪，模型玩具，益智玩具	
105	,91471018ENREQ8HMKG	,绵阳市绍弘环保绿化股份两合公司	,159794381282165	,敖中和	,股份两合公司	,19930629	,407.72	,20210623	,绵阳市市场监督管理局	,存续	,绵阳市	,废金属处理设施，纺织废料处理设施，皮革废料及处理设施，化工废料及处理设施，废气处理设施，水、污水处理设施，废料回收再利用	
106	,91925314666DRWP5KX	,阜新市盛健旅游休闲有限责任公司	,495522496083539	,缪忠思	,有限责任公司	,19960828	,1550.98	,20150702	,阜新市市场监督管理局	,存续	,阜新市	,旅游休闲旅游用品，宾馆酒店用品，宠物及用品，纪念品，扑克，棋类，乐器，钓鱼，健身，游艺设施，旅行服务	
107	,9164542220AK8MF7XK	,泸州市骏飞石油化工股份两合公司	,432705079970133	,申都悦	,股份两合公司	,20160624	,561.73	,20200926	,泸州市市场监督管理局	,存续	,泸州市	,无机化工原料，有机化工原料，树脂，其他聚合物，化学纤维，食品添加剂，饲料添加剂，化学试剂，催化剂及化学助剂，日用化学品，香料，香精，染料，颜料，涂料，胶粘剂，火工产品，油墨，塑料及制品，橡胶及制品，	
108	,91305611RYKYBGGDDM	,黄山市双时利农林牧渔两合公司	,155707856893398	,杨孝楠	,两合公司	,20130223	,489.93	,20170903	,黄山市市场监督管理局	,存续	,黄山市	,粮食、豆类，蔬菜及制品，水果及制品，坚果，杂果，干果，咖啡，可可及制品，棉类，麻类，含油子仁，果仁，籽，食用菌，烟草，花木，竹木，藤苇，干草，木炭，植物提取物，动物提取物，动植物油，动植物种苗，家禽，	
109	,91479384H5NWL0ENLW	,广元市江西物资股份有限公司	,718104359034628	,双义婕	,股份有限公司	,20080129	,449.11	,20150329	,广元市市场监督管理局	,存续	,广元市	,救灾物资，防汛物资，抗旱物资，农用专用物资，储备物资，燃料，锅炉，供热设备，殡仪火化设备，其他物资；劳保用品	
110	,910237905E6EE00YCH	,枣庄市逸迅家居用品两合公司	,559215967471351	,梁亚	,两合公司	,19940127	,611.45	,20140323	,枣庄市市场监督管理局	,存续	,枣庄市	,家用电器，家用电脑，家用空调，家用电视机，净水器，饮水机，榨汁机，搅拌机，咖啡机，豆浆机，电热壶，电热杯	
111	,91036755JJ6B9CEKEB	,咸宁市桦虹电子电工股份有限公司	,661792919185550	,相金善	,股份有限公司	,19930323	,877.73	,20180312	,咸宁市市场监督管理局	,存续	,咸宁市	,磁性材料，半导体材料，绝缘材料，电工陶瓷材料，电子元器件、组件，电池，照明与灯具，插头，插座，充电器，电动机	
112	,912213447Y65YU7YX2	,白银市圣旺体育两合公司	,179604781441767	,阮进	,两合公司	,20200406	,1508.13	,20221205	,白银市市场监督管理局	,存续	,白银市	,体育器材，体育场馆专用材料，体育场馆建设工程，康复器械，比赛服装，体育设施，其他体育用品	
113	,91946694587Q3PCTUK	,湛江市朝墨寒电子电工两合公司	,283472302374250	,宦爱	,两合公司	,20080222	,828.08	,20130611	,湛江市市场监督管理局	,存续	,湛江市	,磁性材料，半导体材料，绝缘材料，电工陶瓷材料，电子元器件、组件，电池，照明与灯具，插头，插座，充电器，电动机	
114	,91758980MMAHKM4PW7	,防城港市元库水利水电股份两合公司	,740259749022760	,赵礼良	,股份两合公司	,20170402	,2637.81	,20150825	,防城港市市场监督管理局	,存续	,防城港市	,水利、火力发电设备，水利、防洪工程及用品，河道疏浚工程，大坝、水库、闸门、泻洪工程，农田水利工程，江河、湖泊治理工程，电力工程，电力、太阳能及再生能源，其他水利水电设备，其他水利水电设施	
